"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","cluster","label"
"11","HALLMARK_PANCREAS_BETA_CELLS",0.077307623638636,0.283078025620353,0.59400953127911,1.37497458840707,432,39,"Dcx, Syt13, Abcc8, Isl1, Pax6, Neurod1, Akt3, Pcsk1, Insm1","RibovsBMS","Ribo_vs_DMSO"
"12","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0849234076861059,0.283078025620353,-0.40385581864608,-1.22124609377605,315,193,"Tpm2, Sgcg, Tpm1, Cdh11, Pdgfrb, Fap, Lama2, Sat1, Col7a1, Itgb5, Ecm2, Fuca1, Snai2, Crlf1, Gadd45a, Fzd8, Sgcb, Mgp, Fbln5, Fgf2, Col4a2, Lum, Fbn1, Matn2, Mest, Col4a1, Mylk, Magee1, Bgn, Sparc, Col1a2, Col8a2, P3h1, Col6a3, Tnfrsf12a, Tgfb1, Col6a2, Thbs2, Dcn, Htra1, Msx1, Postn, Col5a1, Igfbp2, Calu, Lgals1, Cap2, Fn1, Anpep, Col5a2","RibovsBMS","Ribo_vs_DMSO"
"13","HALLMARK_P53_PATHWAY",0.0762574364521363,0.283078025620353,-0.408093206887931,-1.23688521824965,281,198,"Txnip, H1f2, Coq8a, Cyfip2, Hexim1, Mknk2, Sat1, Jag2, Ccng1, Fuca1, Csrnp2, Cdkn2aip, Trafd1, Ercc5, Gadd45a, Nudt15, Baiap2, Tax1bp3, Cebpa, Iscu, Cdkn2b, Casp1, Dgka, Pitpnc1, Dcxr, Cgrrf1, Sesn1, Wwp1, Pdgfa, Kif13b, Rnf19b, Tprkb, Ephx1, Ier5, Tnni1, Xpc, Rhbdf2, Rb1, Ninj1, Fgf13, Ptpre, Ei24, Sfn, Slc19a2, Apaf1, H2aj, Btg1, Cdh13, Ak1, Ifi30, Tgfb1, Tspyl2, Gls2, Irag2, Gm2a, Rap2b, Pmm1, Klf4, Blcap, Phlda3","RibovsBMS","Ribo_vs_DMSO"
"14","HALLMARK_APICAL_JUNCTION",0.0702702702702703,0.283078025620353,-0.410908868259713,-1.24553103113546,259,197,"Acta1, Nrap, Actn2, Speg, Actn3, Amigo2, Cadm2, Jup, Cdh11, Cd34, Mdk, Pecam1, Baiap2, Gnai1, Skap2, Mpzl1, Cd86, Ptprc, Map4k2, Rac2, Evl, Ldlrap1, Pten, Adam9, Fbn1, Pik3cb, Hadh","RibovsBMS","Ribo_vs_DMSO"
"15","HALLMARK_BILE_ACID_METABOLISM",0.0841352084875401,0.283078025620353,-0.448473898678009,-1.27190060165615,340,111,"Cyp46a1, Cyp27a1, Ephx2, Rbp1, Abca5, Optn, Pnpla8, Mlycd, Pex7, Slc23a1, Acsl1, Idh1, Abca8b, Atxn1, Pex11g, Pex16, Aldh1a1, Pfkm, Slc35b2, Pex13, Ar, Abca1, Npc1, Crot, Pxmp2, Rxrg, Amacr, Cat, Hacl1, Abcd3, Scp2, Phyh, Pex1, Slc23a2","RibovsBMS","Ribo_vs_DMSO"
"16","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.106437221159975,0.283225641171615,0.41307270850585,1.20098800783364,667,195,"Thsd4, Cyp26b1, Ccnd1, Syt12, Ablim1, Adcy1, Bhlhe40, Nav2, Celsr2, Igf1r, Calb2, Sec14l2, Hr, Fdft1, Ttc39a, Mreg, Mybbp1a, Syngr1, Pdlim3, Celsr1, Rara, Fos, Slc1a1, Svil, Dhcr7, Slc1a4, Tsku, Slc39a6, Slc2a1, Tpd52l1, Fkbp4, Wwc1, Tiam1, Med24, Anxa9, Mpped2, Slc27a2, Sybu, Myb, Pmaip1, Car12, Rrp12, Abat, Inhbb, Tubb2b, Hes1, Farp1","RibovsBMS","Ribo_vs_DMSO"
"17","HALLMARK_ADIPOGENESIS",0.107625743645214,0.283225641171615,-0.393873337994514,-1.19378637381202,397,198,"Ephx2, Fabp4, Fzd4, Apoe, Nabp1, Lep, Hibch, Itih5, Adipoq, Sqor, Nkiras1, Gadd45a, Tank, Chchd10, Lpl, Bcl6, Dram2, Coq9, Mgst3, Ifngr1, Acadm, Idh1, Pparg, Ucp2, Sowahc, Aplp2, Esrra, Gbe1, Abcb8, Ptger3, Hadh, Hspb8, Sdhb, Cox7b, Idh3a, Col4a1, Coq3, Gpam, Mylk, Abca1, Adig, Preb, Omd, Cavin1, Aldh2, Cat, Enpp2, Chuk, Pemt, Cmpk1, Mtarc2, Scp2, Cox6a1, Phyh, Coq5, Retn, Grpel1, Cd36, Sult1a1, Orm1, Acaa2, Taldo1, Lifr, Lama4, Ltc4s, Lipe, Rnf11, Sod1, Sdhc, Qdpr, Cd302, Sncg, Gpx3","RibovsBMS","Ribo_vs_DMSO"
"18","HALLMARK_ALLOGRAFT_REJECTION",0.103596349973162,0.283225641171615,-0.399515235843438,-1.20183670044313,385,185,"Trat1, Tnf, Ly86, Rpl3l, Lyn, Ptpn6, Ets1, St8sia4, Cd4, Irf8, H2-DMa, Cd86, Ptprc, Ifngr1, Lcp2, Il10, H2-Ea, Ripk2, Stab1, Galnt1, Cd40, Cd28, Eif4g3, Gpr65, Cd47, Il4, Il2rb, Fasl, Tlr1, Nck1, Ube2d1, Was, Ifngr2, Gcnt1, Cd8a, Il12b, Spi1, H2-Aa, Prkcb, Elf4, Mmp9, Icam1, Tgfb1, Cd79a, Il16, Cd74, Itgb2, Socs5, H2-DMb2, Bcl10, Irf4, Prkcg, Glmn, Jak2, Prf1","RibovsBMS","Ribo_vs_DMSO"
"19","HALLMARK_COAGULATION",0.0950191570881226,0.283225641171615,-0.426281637751095,-1.23777001241004,371,134,"C1qa, Gsn, Pecam1, Hmgcs2, Iscu, Crip2, Ctsk, Adam9, Usp11, S100a1, Cfd, Fbn1, Sh2b2, Hpn, Rapgef3, Ang, Pdgfb, Rabif, Cfh, Sparc, Mmp9, Htra1, S100a13, Plek, Ctsh, Ctsb, Fn1, Plat, Serpinc1, Ctso, Bmp1, Trf, Proz, Anxa1, Cpq, P2ry1, Mmp11, A2m, Lamp2","RibovsBMS","Ribo_vs_DMSO"
"20","HALLMARK_GLYCOLYSIS",0.116146411028363,0.290366027570908,0.408925216773894,1.19180409961301,732,199,"Chst5, Hk2, Ak4, Slc25a13, Galk1, Kif20a, Vldlr, Rragd, Mif, Cth, Cenpa, Aurka, Pgam1, Ldha, Ddit4, Cxcr4, Gys1, Capn5, Tpi1, Ankzf1, Fut8, Cited2, Pkm, Ak3, Pgk1, B3gat1, Slc37a4, Ndst3, Cdk1, Vegfa, Ecd, Ndufv3, Prps1, Fkbp4, Med24, Hax1, Slc16a3, Got2, Rbck1, Egfr, Nsdhl, Aldh9a1, Mxi1, Egln3, Gpc4, Tgfa, P4ha1, Stc2, Pkp2, Plod2, Igfbp3, Sdc2, Gfus, Hmmr","RibovsBMS","Ribo_vs_DMSO"
