"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","cluster","label"
"11","HALLMARK_ANGIOGENESIS",0.0165554414784394,0.065351272319121,-0.776307185568347,-1.5430869785724,128,36,"Lpl, Ccnd2, Nrp1, Jag2, Jag1, Kcnj8, Col3a1, Postn, Fstl1, Col5a2","Ribo","Ribo_vs_DMSO"
"12","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0140728476821192,0.065351272319121,-0.68526207316115,-1.54326600253809,135,195,"Krt8, Plaat3, Endod1, Papss2, Podxl, Olfml3, Rbbp8, Aldh3b1, Nrip1, Slc26a2, Blvrb, Chpt1, Slc37a1, Ar, Fkbp5, Klf4, Dlc1, Car12, Ccn5, Myof, Fhl2, Igfbp4, Il6st, Mast4, Jak2, Tjp3, Adcy9, Elf1, Ret, Muc1, Ugcg, Cxcl12, Gja1, Sema3b, Mybl1","Ribo","Ribo_vs_DMSO"
"13","HALLMARK_IL2_STAT5_SIGNALING",0.0138529928667425,0.065351272319121,-0.688770257584257,-1.55240307002594,133,198,"Prkch, Tnfsf10, Itih5, Ccnd2, She, Il10ra, Enpp1, Irf8, Nfkbiz, Adam19, Cd48, Nrp1, Klf6, Lrrc8c, Pth1r, Fah, Myo1c, Gpr65, Col6a1, Gsto1, P2rx4, Syngr2, Il2rb, Ifngr1, Ncoa3, Ckap4, Cdc6, Batf, Il10, Pnp, Tnfrsf1b, Cd86, Bmp2, Map3k8, Plec, Anxa4, Ahnak, Slc1a5, Twsg1, Nfil3, Cyfip1, Ptger2, Cd79b, Muc1, Swap70, Itgae, Ahr, Il3ra, Slc39a8, Batf3, Umps, Glipr2, Lif, Plpp1, Snx9, Myc, Mapkapk2, Tlr7, Hipk2, Irf4, Ctsz, Tgm2, Capg, Ecm1, S100a1, Pim1, Itga6, Plin2, Socs1, Prnp, Lrig1, Phtf2, Rabgap1l, Socs2, Serpinb6a, Igf2r, Smpdl3a","Ribo","Ribo_vs_DMSO"
"14","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0109062289183719,0.065351272319121,-0.720845311561641,-1.55632801446419,96,85,"Tnf, Csf2ra, Il15ra, Pik3r5, Il10rb, Ifngr1, Ifngr2, Cd38, Tnfrsf1b, Il2rg, Myd88, Tnfrsf1a, Cd36, Il6st, Map3k8, Itga4, Il13ra1, Il1r1, Il3ra, Ptpn1, Cbl, Itgb3, Acvrl1, Lepr, Ltbr, Pim1, Tyk2, Tlr2, Csf3r, Socs1, Ifnar1, Crlf2, Irf1, Il17ra, Grb2, Tgfb1, Fas, Il4ra, Pdgfc, Hmox1, Osmr, Ptpn2, Csf1","Ribo","Ribo_vs_DMSO"
"15","HALLMARK_XENOBIOTIC_METABOLISM",0.0221738679929541,0.0723670297134398,-0.623896307406955,-1.40393474527706,213,192,"Cyp27a1, Igf1, Cyfip2, Slc46a3, Rbp4, Cyp2e1, Fmo1, Papss2, Irf8, Enpep, Cdo1, Fah, Gsto1, Gcnt2, Blvrb, Abcc3, Hsd11b1, Man1a, Apoe, Pros1, Esr1, Ephx1, Tnfrsf1a, Gclc, Cd36, Igfbp4, Aldh2, Pdlim5, Ces1d, Slc1a5, Cndp2, Gstt2, Il1r1, Sertad1, Ets2, Acox3, Tpst1, Epha2, Pts, Adh7, Ech1, Ptges, Ptgr1, Cyb5a, Slc6a6, Xdh, Vtn","Ribo","Ribo_vs_DMSO"
"16","HALLMARK_UV_RESPONSE_DN",0.0231574495083007,0.0723670297134398,-0.636761086093876,-1.4187897134909,218,144,"Pdgfrb, Fbln5, Gcnt1, Snai2, Cdon, Pparg, Lpar1, Nrp1, Atp2b1, Inpp4b, Rbpms, Synj2, Prkar2b, Col1a1, Syne1, Col1a2, Dlc1, Col3a1, Col5a2, Pik3cd, Fhl2, Tgfbr2, Nr3c1, Grk5, Pten, Pdlim5, Plcb4, Plpp3, Anxa4, Tgfbr3, Spop, Cacna1a, Ltbp1, Runx1, Cav1, Rgs4, Ddah1, Lamc1, Notch2, Gja1, Sfmbt1, Pmp22, Atxn1, Nfkb1, Itgb3, Myc, F3, Anxa2, Atp2c1, Tfpi, Add3, Erbb2, Mapk14, Dab2, Mmp16, Nipbl, Rasa2, Met, Nek7, Vav2, Cdc42bpa, Id1, Adora2b, Kalrn, Has2, Rxra, Dusp1, Cdk13","Ribo","Ribo_vs_DMSO"
"17","HALLMARK_ADIPOGENESIS",0.0258451359454151,0.076015105721809,-0.61317912562059,-1.38202999709636,249,198,"Fabp4, Ephx2, Lpl, Fzd4, Itih5, Mylk, Col15a1, Pparg, Sqor, Lama4, Lipe, Col4a1, Fah, Adipoq, Adig, Ptger3, Sult1a1, Ifngr1, Lep, Me1, Dram2, Nabp1, Apoe, Cavin1, Sncg, Tank, Gpx3, Ucp2, Retn, Cd36, Esyt1, Aldh2, Abca1, Slc1a5, Omd, Cdkn2c, Sdhb","Ribo","Ribo_vs_DMSO"
"18","HALLMARK_APOPTOSIS",0.0300460636515913,0.0834612879210869,-0.615817201133341,-1.37911592594665,286,161,"Tnf, Tnfsf10, Pdgfrb, Ccnd2, Plcb2, Gstm2, Casp1, Birc3, Nedd9, Dnajc3, Sat1, Hgf, Il18, Ifngr1, Xiap, Cd38, Txnip, Gsn, Pea15a, Gpx3, Avpr1a, Casp7, Gna15, Timp3, Bmp2, Casp8, Ppt1, Tgfbr3, Rnasel, Tspo, Plat, Cav1, Brca1, Lum, Rock1, Dap, Bgn, Dcn, Lmna, Cdk2, Anxa1, Casp4, Igfbp6, Timp2, Erbb2, Wee1, Cflar, Ank, Isg20, Prf1, Mcl1, Timp1, Igf2r, Slc20a1, Irf1, Emp1, Top2a, Casp3, Erbb3, Fas, Diablo, Hmox1, Etf1, Bcl10, Crebbp, Lgals3, Gch1, Psen2, Cdkn1a","Ribo","Ribo_vs_DMSO"
"19","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0376655629139073,0.0991199024050192,-0.59404138233747,-1.33782957698661,363,195,"Ptger4, Tnf, Ptpre, Il15ra, Tnfaip6, Rel, Atp2b1, Efna1, Klf6, Fut4, Birc3, Sat1, Jag1, Zc3h12a, Il18, Ifngr2, Dram1, Icam1, Klf4, Tank, Cebpd, Bmp2, Abca1, Pdlim5, Il6st, Map3k8, Plpp3, Cebpb, Klf2, Trip10, Nfil3, Tnfaip2, Bcl3, Clcf1, Il12b, Bcl6, Gpr183, Stat5a, Ets2, Lif, Nfkb1, Myc, F3, Plek, Relb, F2rl1, Trib1, Tnc, Cflar, Mcl1, Tlr2, Nfe2l2, Tnfaip8, Tnip2, Irf1, Plau, Tubb2a, Ifit2, B4galt1, Hes1, Dusp2, Il7r, Traf1, Sgk1, Ackr3","Ribo","Ribo_vs_DMSO"
"20","HALLMARK_BILE_ACID_METABOLISM",0.0435961392473701,0.108990348118425,-0.621491281052663,-1.36524342092546,401,111,"Ephx2, Cyp27a1, Acsl5, Lipe, Rbp1, Aldh1a1, Ar, Acsl1, Abca1, Gstk1, Abca8b, Abca5","Ribo","Ribo_vs_DMSO"
"21","HALLMARK_COMPLEMENT",0.0508509755085098,0.121073751210738,-0.581832273719195,-1.30822773720225,489,185,"Dock10, Pik3cg, Dock9, Cp, Lyn, Gngt2, Pik3r5, Col4a2, Ctso, Notch4, Was, Tfpi2, Casp1, Ctsc, S100a13, Me1, Lcp2, C1qc, Sh2b3, Casp7, Pla2g4a, C2, Ang, Anxa5, Ctsh, Rhog, Cd36, C1qa, Usp16, Jak2, Pla2g7, Cebpb, Adam9, Lipa, Fn1, Msrb1, Ctss, Itgam, Plat, Dgkh, Pdgfb, Gata3, Gnai2, Fcer1g, Cfh, Mmp8, Calm1, Usp8, Prkcd, Serping1, Casp4, Lgmn, Gnb4, Pik3ca, F3, Lamp2, Cpq","Ribo","Ribo_vs_DMSO"
"22","HALLMARK_NOTCH_SIGNALING",0.0548248469852845,0.124601924966556,-0.730428460285448,-1.43788723388764,420,32,"Notch3, St3gal6, Heyl, Arrb1, Jag1, Dll1, Notch1, Dtx4","Ribo","Ribo_vs_DMSO"
"23","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.059461853615325,0.12926489916375,-0.623634346681803,-1.35588627597462,536,93,"Uba7, Casp1, Tmem140, Txnip, Epsti1, Trim12c, Trim25, Cd47, Casp8, Elf1, Ifi30, Tent5a, Cd74, Ifi44l, Ly6e, Procr, Isg20, Ifi44, Lgals3bp, Ncoa7, Trim14, Trafd1, Eif2ak2, Parp14, Irf1, Ifit2, Ube2l6, Il4ra, Dhx58, Batf2, Csf1, Plscr1, Helz2, Cnp, C1s1, Ifit3, Ripk2, Samd9l, Il7, Tdrd7, Ifitm1, Nmi, Irf2, Ifih1, Oas1a, Sp110, Ifitm2, Stat2, Ifi35, Cxcl10, Sell, Adar, Cxcl11, Trim21, Ifitm3, Ddx60","Ribo","Ribo_vs_DMSO"
"24","HALLMARK_APICAL_JUNCTION",0.0656941858059177,0.136862887095662,-0.56913948071415,-1.28244306563148,634,197,"Cd34, Cdh11, Gnai1, Pecam1, Skap2, Ptprc, Cldn15, Speg, Nectin4, Cercam, Fbn1, Myh9, Rras, Sirpa, Thy1, Col16a1, Ldlrap1, Icam1, Pcdh1, Msn, Arhgef6, Tgfbi, Nectin2, Adam23, Amigo2, Sorbs3, Cd86, Rac2, Pten, Cnn2, Syk, Vcam1, Adamts5, Mmp9, Adam9, Vwf, Lima1, Epb41l2, Gnai2, Egfr, Cdh1, Negr1, Adam15, Bmp1, Pik3cb, Itgb4, Sdc3, Taok2, Itgb1, Itga2, Cap1, Actn4, Nrtn, Lamc2, Itga9, Mapk14, Mdk, Jup, Cd209b, Cadm3, Inppl1, Zyx, B4galt1, Nrap, Vav2, Pals1, Traf1, Vcan, Lama3, Thbs3, Crat, Slit2, Icam2","Ribo","Ribo_vs_DMSO"
"25","HALLMARK_MYC_TARGETS_V2",0.124920735573874,0.240232183795912,0.451808635832666,1.25607563628836,196,57,"Ipo4, Ppan, Hk2, Supv3l1, Plk1, Pes1, Noc4l, Hspe1, Nop2, Farsa, Nip7, Rcl1, Tbrg4, Exosc5, Rabepk, Las1l, Mybbp1a, Nop16, Dctpp1, Wdr74, Slc19a1, Srm, Cdk4, Ddx18, Hspd1, Npm1","Ribo","Ribo_vs_DMSO"
