"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","cluster","label"
"38","HALLMARK_UV_RESPONSE_DN",0.546728971962617,0.719380226266601,0.292695705702042,0.945866066636969,1286,144,"Cdon, Pdgfrb, Grk5, Pdlim5, Prkar2b, Pik3r3, Apbb2, Cdc42bpa, Snai2, Pias3, Cacna1a, Cdk13, Dmac2l, Plcb4, Prkce, Add3, Prkca, Prdm2, Atp2c1, Pten, Atp2b1, Nrp1, Fbln5, Nek7, Col1a2, Scn8a, Notch2, Atrn, Smad3, Col1a1, Mapk14, Tjp1, Lamc1, Col11a1, Mios, Acvr2a, Aggf1, Tfpi, Mmp16, Col5a2, Atxn1, Rasa2, Myc","CombovsRibo","Combo_vs_Ribo"
"39","HALLMARK_HEME_METABOLISM",0.66421928536466,0.773051303026762,0.277712887027755,0.921812594368172,1356,188,"Tal1, Optn, Tent5c, Aldh6a1, Uros, H1f0, Gclc, Ank1, Fbxo9, Mospd1, Dcun1d1, Ackr1, Minpp1, Synj1, Tns1, Mboat2, Marchf2, Fech, Ctsb, Map2k3, Nudt4, Slc66a2, Arl2bp, Slc6a8, Ranbp10, Bmp2k, Ccdc28a, Atp6v0a1, Sdcbp, Ucp2, Nek7, Slc30a1, Blvrb, Dcaf10, Btg2, Cat, Ncoa4, Sidt2, Usp15, Arhgef12, Ell2, Ctns, Trak2, Tmem9b, Top1, Rbm5, Acp5, Lrp10, Hagh, Mgst3","CombovsRibo","Combo_vs_Ribo"
"40","HALLMARK_MITOTIC_SPINDLE",0.664824120603015,0.773051303026762,0.275914411589642,0.921602430598001,1322,199,"Bcl2l11, Pdlim5, Ccdc88a, Dock4, Dynll2, Akap13, Rapgef6, Ssh2, Cdc42bpa, Sptan1, Stk38l, Taok2, Hook3, Arhgef11, Rasal2, Hdac6, Als2, Pxn, Rab3gap1, Kif1b, Trio, Flnb, Wasf1, Myo1e, Rapgef5, Cenpj, Ophn1, Notch2, Nedd9, Fgd6, Arfgef1, Sos1, Arhgef3, Prex1, Rock1, Arhgef12, Gsn, Arhgap27, Mid1, Actn4, Cep131, Myo9b, Sac3d1, Mapre1, Dock2, Arl8a, Cenpf, Rictor, Cd2ap, Rasa1, Ralbp1, Arhgap29, Rasa2, Nck2, Rhof, Clip1, Kptn, Nck1, Map3k11, Ppp4r2, Myh9, Bcr, Nin, Abi1, Pkd2, Clasp1, Sptbn1, Pcnt, Map1s, Kif3b, Klc1, Arfip2, Dync1h1, Stau1, Arhgef7","CombovsRibo","Combo_vs_Ribo"
"41","HALLMARK_NOTCH_SIGNALING",0.641464066257013,0.773051303026762,0.34581893209293,0.877502932633286,2400,32,"Heyl, Fzd5, Notch3, Lfng, Prkca, Notch2, Dtx1, Psen2, Ppard, Tcf7l2","CombovsRibo","Combo_vs_Ribo"
"42","HALLMARK_DNA_REPAIR",0.659485572529051,0.773051303026762,-0.317358832785706,-0.910700971936326,5050,147,"Cmpk2, Lig1, Pold1, Npr2, Tyms, Vps37d, Ssrp1, Nme4, Sf3a3, Rad51, Polr2g, Trp53, Pola1, Polr2i, Alyref, Gmpr2, Dut, Polr2k, Pold3, Rpa2, Nelfe, Rpa3, Ak3, Polr2h, Ercc1, Nelfcd, Rfc4, Pcna, Polr2d, Tarbp2, Surf1, Gsdme, Polr3c, Rfc2, Nudt9, Supt4a, Polr2f, Gtf2f1, Poll, Polr1d, Aaas, Polr1h, Polr2c, Polr1c, Pola2, Brf2, Eif1b, Ncbp2, Ddb1, Prim1, Pde4b, Rnmt, Adcy6, Cda, Mrpl40, Polr2j, Rae1, Taf10, Taf6, Gpx4, Adrm1, Polh, Nme1, Clp1, Nelfb, Itpa, Aprt, Ercc2","CombovsRibo","Combo_vs_Ribo"
"43","HALLMARK_SPERMATOGENESIS",0.609711043673308,0.773051303026762,-0.327509002605448,-0.931067696795504,4620,134,"Adcyap1, Pcsk4, Ccna1, Ddx25, Pacrg, Ccnb2, Cdk1, Aurka, Tle4, Ybx2, Clvs1, Gstm5, Kif2c, Nek2, Rfc4, Camk4, Parp2","CombovsRibo","Combo_vs_Ribo"
"44","HALLMARK_PEROXISOME",0.745790554414784,0.847489266380437,-0.311828029969077,-0.85928935079806,5447,101,"Crabp2, Ech1, Dlg4, Ywhah, Idh2, Idi1, Abcb1a, Dhcr24, Slc27a2, Hsd17b11, Cnbp, Ercc1, Top2a, Nudt19, Fads1, Pex14, Aldh9a1, Abcc8, Cadm1, Acsl5, Sema3c, Fis1, Retsat","CombovsRibo","Combo_vs_Ribo"
"45","HALLMARK_TGF_BETA_SIGNALING",0.892911469425008,0.902179836512262,0.276481869058883,0.771738192019435,2934,53,"Fnta, Arid4b, Ski, Tgfbr1, Eng, Smurf2, Smad3, Id3, Trim33, Ncor2, Tjp1, Tgfb1, Xiap, Bmpr2, Bcar3, Smurf1, Hipk2, Smad7, Ctnnb1, Sptbn1, Map3k7","CombovsRibo","Combo_vs_Ribo"
"46","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.86972365624051,0.902179836512262,-0.304233857975095,-0.751924753734508,5727,48,"Mbp, Ipcef1, Gsr, Lamtor5, Prdx6, Abcc1, Ptpa, Prdx4, Sbno2, Oxsr1","CombovsRibo","Combo_vs_Ribo"
"47","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.843261643199752,0.902179836512262,-0.314281575521103,-0.762001634476953,5449,42,"Hdac11, Hey2, Trp53, Dvl2, Hey1, Skp2, Fzd1, Kat2a, Ncstn, Lef1, Hdac5, Jag1, Rbpj","CombovsRibo","Combo_vs_Ribo"
"48","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.902179836512262,0.902179836512262,-0.279353980787505,-0.773041448021735,6621,105,"Lck, Plcb1, Cdk1, Trib3, Map2k6, Cxcr4, E2f1, Slc2a1, Cdkn1a, Pdk1, Sla, Mapk10, Cdkn1b, Nfkbib, Pfn1, Ppp1ca, Camk4, Egfr, Smad2, Prkaa2, Cdk4, Dapp1, Akt1","CombovsRibo","Combo_vs_Ribo"
"49","HALLMARK_ADIPOGENESIS",0.872109013626703,0.902179836512262,-0.277251502382863,-0.819627008283915,6975,198,"Cavin2, Tst, Angpt1, Sparcl1, Ech1, Vegfb, Pfkfb3, Mgll, Gpd2, Me1, Phldb1, Aldoa, Sspn, Slc5a6, Tkt, Bcl2l13, Cd151, Ak2, Dhcr7, Pfkl, Slc1a5, Itga7, Slc19a1, Samm50, Fah, Cdkn2c, Scarb1, Pex14, Elovl6, Pgm1, Ghitm","CombovsRibo","Combo_vs_Ribo"
"50","HALLMARK_APICAL_JUNCTION",0.834356596917679,0.902179836512262,-0.284257301303435,-0.839749478833068,6658,197,"Cldn14, Kcnh2, Nexn, Cd274, Myl9, Itga9, Src, Sgce, Gamt, Ywhah, Calb2, Pbx2, Adra1b, Lamc2, Vasp, Cd276, Map3k20, Icam2, Thbs3, Dmp1, Tnfrsf11b, Inppl1, Akt3, Actc1, Ppp2r2c, Insig1, Itga3, Pfn1, Cnn2, Vcam1, Shroom2, Egfr, Stx4a, Fscn1, Cldn11, Col9a1, Flnc, Gtf2f1, Vwf, B4galt1, Nf1, Actg2, Shc1","CombovsRibo","Combo_vs_Ribo"
